707,1
2,0
3,2
13,2
31,0
38,0
44,2
45,2
46,2
47,2
48,1
55,0
56,0
57,0
58,0
59,0
63,1
66,1
67,1
68,1
69,1
70,3
71,1
72,1
73,1
80,1
81,1
82,0
83,0
85,0
87,1
88,1
89,1
91,3
97,1
98,2
99,1
100,1
101,0
102,0
104,1
105,1
106,0
107,1
108,2
109,3
110,1
111,1
114,0
115,1
122,0
126,0
127,1
128,2
129,2
130,2
131,2
142,1
143,1
145,2
152,1
153,1
158,2
160,2
162,2
163,0
168,1
175,2
176,2
179,0
186,2
187,2
189,2
191,0
192,0
194,0
197,2
199,2
200,2
201,2
203,1
206,2
213,2
216,1
217,0
218,1
219,1
220,1
222,1
224,1
225,1
226,1
227,2
230,1
231,1
232,0
233,1
236,1
237,2
238,2
240,1
241,2
242,0
243,2
244,1
245,1
246,1
247,1
248,0
249,1
250,1
251,0
252,0
253,1
254,1
255,1
256,2
257,0
258,0
259,0
260,1
261,1
262,1
263,1
264,0
265,0
266,2
267,2
268,1
269,0
270,0
271,2
272,1
273,2
274,2
276,2
278,0
279,0
280,1
282,2
283,2
284,2
285,2
286,2
287,2
289,1
290,2
291,2
292,2
293,2
294,1
295,1
296,1
297,2
298,0
300,1
301,1
302,1
303,1
305,1
306,2
307,2
308,2
309,2
310,1
311,1
312,1
313,1
315,1
316,2
317,1
318,1
319,1
320,1
322,1
323,1
324,1
327,1
328,1
329,1
332,1
334,1
336,1
337,1
338,1
339,1
341,1
342,1
343,1
344,2
345,2
346,2
348,2
349,1
350,1
351,2
352,2
353,3
354,2
355,1
356,0
359,1
361,2
362,0
363,1
364,2
365,1
366,1
367,1
369,2
370,2
372,1
373,1
374,1
375,1
376,1
377,0
378,1
379,1
380,1
381,1
382,1
383,2
384,1
385,2
386,1
387,2
388,1
390,1
391,1
392,1
393,1
394,1
395,1
396,1
397,1
400,0
402,1
403,1
405,0
407,2
408,1
409,1
410,1
411,1
412,0
413,1
414,2
415,1
416,1
419,0
422,2
423,1
424,3
426,0
427,0
428,0
429,1
430,1
432,1
434,1
435,0
436,1
437,2
438,1
439,2
440,1
444,1
445,1
446,1
447,1
449,1
450,1
452,1
453,1
454,1
455,1
456,1
457,1
458,2
459,1
460,0
461,1
462,1
463,1
464,2
465,1
466,1
468,1
469,1
470,1
471,1
472,3
473,1
474,1
477,0
478,1
480,1
482,2
483,1
484,1
485,1
487,3
488,1
489,0
490,2
492,1
495,1
496,2
497,1
498,1
499,1
501,1
502,2
503,1
504,1
505,2
506,2
507,1
509,0
510,1
511,2
512,1
513,1
514,0
515,2
516,2
517,2
519,0
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
533,1
535,2
536,2
537,1
538,0
541,1
542,1
543,2
545,0
546,1
547,0
549,1
550,2
551,1
553,1
554,1
555,2
556,0
557,1
558,2
559,2
560,1
561,1
562,1
563,1
564,2
566,0
568,3
569,1
570,0
571,0
572,2
573,0
575,0
577,1
578,1
579,1
581,1
582,1
583,0
584,1
585,1
587,2
588,1
590,1
591,1
593,1
595,1
596,0
601,1
602,1
603,2
604,2
605,2
606,1
607,2
608,2
609,2
610,2
611,1
612,0
615,1
617,0
618,0
620,2
621,1
622,1
623,0
624,2
625,0
626,2
627,0
628,1
629,1
630,1
631,1
632,1
633,1
634,1
636,2
637,2
638,2
639,2
640,1
641,1
642,2
643,2
645,1
646,1
647,1
648,1
649,2
650,1
651,1
652,1
653,1
654,0
655,2
656,2
660,2
662,1
663,1
666,2
667,2
668,1
674,2
675,2
676,1
677,1
679,1
680,1
681,2
682,1
683,1
684,1
685,1
686,1
687,1
689,2
691,2
693,4
694,0
695,0
696,1
697,1
699,0
700,0
701,1
702,1
703,2
704,0
705,1
706,2
708,1
709,1
710,1
711,1
712,2
713,2
714,1
715,1
716,1
718,1
719,1
720,0
721,1
722,1
725,1
726,1
727,1
728,2
729,2
731,2
733,0
734,1
735,1
736,1
737,1
738,1
739,1
743,2
744,1
746,1
747,1
748,0
749,0
750,0
751,1
752,1
753,2
754,2
755,2
756,1
757,2
759,2
760,1
761,0
762,2
764,1
766,1
768,1
769,0
771,1
772,1
773,1
774,1
775,1
776,1
780,1
781,2
782,2
783,2
785,1
786,1
787,1
791,1
792,1
793,0
795,1
796,1
797,1
799,1
800,2
801,1
802,1
803,1
805,1
807,3
809,1
810,1
812,1
817,1
818,2
819,1
820,1
821,1
822,1
824,3
825,1
826,0
827,0
828,1
829,1
830,1
833,1
834,1
835,2
841,1
842,1
843,2
845,2
846,1
848,1
849,1
850,1
852,1
854,1
855,1
860,2
862,2
863,2
864,2
865,2
866,2
867,2
869,2
870,1
871,2
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,0
884,1
885,1
887,1
888,2
889,2
891,2
892,2
893,1
895,1
896,2
897,2
898,0
899,2
900,1
901,1
902,2
903,0
904,1
905,1
906,2
907,1
910,1
911,1
912,1
913,0
914,0
915,0
919,1
920,0
921,1
924,1
925,1
931,2
937,1
938,0
939,1
940,1
942,1
944,2
945,0
946,2
948,1
949,1
950,1
951,0
952,1
953,2
954,2
956,1
957,0
958,1
959,1
960,1
962,1
963,1
966,1
967,2
973,2
974,2
975,2
976,2
977,2
982,2
983,2
984,2
985,2
986,1
988,1
991,2
993,1
994,2
995,2
996,1
997,1
998,0
999,1
1001,1
1004,1
1005,1
1007,1
1008,3
1009,0
1011,0
1013,0
1014,2
1015,2
1017,1
1019,0
1021,1
1023,0
1024,1
1027,1
1028,1
1029,1
1030,2
1033,1
1037,0
1039,2
1040,2
1042,2
1043,2
1044,2
1045,0
1046,2
1047,2
1050,1
1057,2
1059,1
1061,1
1064,1
1065,1
1069,1
1070,1
1074,1
1075,1
1078,0
1079,1
1082,2
1083,1
1084,2
1086,1
1087,2
1088,1
1089,2
1092,1
1093,0
1094,0
1095,0
1096,0
1098,1
1100,2
1102,1
1105,1
1108,1
1111,1
1112,1
1125,1
1127,2
1128,1
1129,2
1130,1
1132,1
1135,1
1136,2
1139,2
1140,1
1141,1
1142,1
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1149,2
1151,1
1152,0
1155,1
1156,2
1157,1
1158,1
1160,1
1161,1
1162,1
1164,2
1165,1
1166,0
1167,2
1168,1
1169,0
1170,2
1171,0
1173,1
1174,1
1175,1
1177,1
1179,0
1181,2
1182,0
1183,0
1184,0
1186,2
1187,0
1188,0
1196,1
1197,0
1198,1
1201,2
1203,1
1205,0
1207,1
1208,1
1209,1
1210,1
1211,1
1212,0
1213,1
1214,1
1216,0
1217,1
1219,1
1220,1
1221,1
1223,0
1224,1
1225,1
1226,1
1228,1
1229,2
1230,0
1231,2
1232,0
1234,1
1235,1
1236,1
1237,2
1238,2
1239,1
1240,1
1241,1
1242,0
1243,0
1244,0
1247,1
1248,1
1249,1
1250,0
1252,0
1254,1
1255,2
1256,1
1257,1
1260,1
1261,1
1263,1
1264,2
1265,2
1266,1
1267,1
1271,2
1272,2
1273,2
1274,2
1275,2
1276,1
1277,2
1278,2
1279,2
1280,2
1282,2
1283,2
1284,2
1287,1
1288,1
1289,1
1290,2
1291,2
1292,1
1293,1
1294,1
1295,0
1296,0
1297,1
1299,1
1302,2
1303,0
1305,1
1306,2
1308,0
1309,0
1320,1
1321,1
1322,1
1324,1
1325,1
1326,0
1327,1
1328,0
1329,1
1330,1
1334,2
1335,1
1337,0
1338,1
1339,1
1341,1
1342,0
1343,1
1344,1
1345,2
1348,1
1349,1
1351,1
1352,2
1353,2
1358,2
1359,2
1361,2
1362,2
1363,1
1367,0
1368,0
1370,2
1371,1
1374,2
1375,2
1376,1
1377,1
1378,2
1379,2
1380,1
1381,2
1382,1
1383,1
1385,1
1386,1
1387,1
1389,1
1390,1
1392,1
1393,3
1395,2
1396,2
1397,2
1398,0
1399,1
1400,0
1401,2
1402,2
1403,1
1404,1
1405,1
1406,1
1407,1
1408,0
1409,0
1410,0
1411,1
1413,2
1414,1
1415,1
1416,0
1417,1
1418,0
1419,0
1420,0
1421,2
1422,2
1426,2
1427,1
1428,2
1429,1
1430,1
1431,1
1433,1
1435,0
1436,0
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,2
1447,1
1449,1
1450,1
1452,1
1453,1
1454,1
1455,1
1457,1
1459,1
1461,0
1462,1
1463,0
1464,4
1468,0
1470,2
1474,0
1478,1
1480,1
1481,0
1484,1
1485,1
1486,1
1487,1
1490,0
1491,0
1492,3
1493,1
1496,0
1497,1
1498,1
1501,1
1502,2
1503,1
1505,1
1506,0
1507,0
1508,1
1510,1
1511,1
1512,1
1516,2
1517,1
1519,1
1520,1
1521,2
1522,1
1523,1
1524,1
1525,2
1526,0
1527,0
1529,2
1530,1
1531,1
1532,2
1533,1
1534,1
1535,1
1536,1
1538,2
1540,1
1541,1
1542,1
1544,2
1545,2
1546,1
1547,0
1548,1
1550,1
1551,1
1552,2
1553,0
1555,1
1557,2
1559,1
1560,1
1561,1
1562,6
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1573,0
1574,2
1575,0
1576,2
1577,3
1578,0
1580,2
1581,2
1587,0
1589,0
1592,0
1593,2
1594,2
1598,1
1599,1
1601,1
1602,0
1603,1
1604,0
1605,0
1606,1
1607,1
1608,1
1610,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1
1618,0
1620,1
1621,2
1623,2
1626,0
1628,2
1630,1
1631,1
1632,1
1633,1
1636,0
1637,1
1640,1
1641,0
1646,2
1647,3
1648,1
1649,0
1650,0
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,0
1659,0
1660,0
1662,0
1663,2
1664,0
1665,1
1666,1
1667,2
1668,1
1669,2
1670,1
