707,1,2,1,P,P,M
2,0,0,1,Re
3,2,1,1,P,M
13,2,1,1,P,M
31,0,0,1,Re
38,0,0,1,Re
44,2,1,1,P,M
45,2,1,1,P,M
46,2,1,1,P,M
47,2,1,1,P,M
48,1,1,1,P,Re
55,0,2,1,P,P,Re
56,0,2,1,P,P,Re
57,0,2,1,P,P,Re
58,0,1,1,P,Re
59,0,1,1,P,Re
63,1,2,1,P,P,M
66,1,2,1,P,P,M
67,1,2,1,P,P,M
68,1,2,1,P,P,M
69,1,2,1,P,P,M
70,3,4,1,P,P,P,P,Re
71,1,2,1,P,P,M
72,1,2,1,P,P,M
73,1,2,1,P,P,M
80,1,2,1,P,P,Re
81,1,2,1,P,P,M
82,0,1,1,P,Re
83,0,1,1,P,Re
85,0,1,1,P,Re
87,1,2,1,P,P,M
88,1,2,1,P,P,M
89,1,2,1,P,P,M
91,3,4,1,P,P,P,P,Re
97,1,2,1,P,P,Re
98,2,3,1,P,P,P,M
99,1,2,1,P,P,M
100,1,2,1,P,P,Re
101,0,1,1,P,Re
102,0,1,1,P,Re
104,1,2,1,P,P,M
105,1,2,1,P,P,M
106,0,1,1,P,Re
107,1,2,1,P,P,M
108,2,2,1,P,P,M
109,3,3,1,P,P,P,M
110,1,2,1,P,P,M
111,1,2,1,P,P,M
114,0,0,1,Re
115,1,1,1,P,Re
122,0,0,1,Re
126,0,0,1,Re
127,1,2,1,P,P,M
128,2,2,1,P,P,M
129,2,2,1,P,P,M
130,2,1,1,P,M
131,2,1,1,P,M
142,1,1,1,P,M
143,1,1,1,P,M
145,2,2,1,P,P,M
152,1,2,1,P,P,M
153,1,2,1,P,P,M
158,2,1,1,P,M
160,2,1,1,P,M
162,2,1,1,P,M
163,0,0,1,Re
168,1,1,1,P,Re
175,2,1,1,P,M
176,2,1,1,P,M
179,0,0,1,Re
186,2,1,1,P,M
187,2,1,1,P,M
189,2,1,1,P,M
191,0,0,1,Re
192,0,0,1,Re
194,0,0,1,Re
197,2,3,1,P,P,P,M
199,2,1,1,P,M
200,2,1,1,P,M
201,2,1,1,P,M
203,1,1,1,P,Re
206,2,1,1,P,M
213,2,2,1,P,P,M
216,1,1,1,P,Re
217,0,0,1,Re
218,1,2,1,P,P,Re
219,1,2,1,P,P,Re
220,1,2,1,P,P,Re
222,1,2,1,P,P,M
224,1,2,1,P,P,M
225,1,2,1,P,P,M
226,1,2,1,P,P,M
227,2,2,1,P,P,M
230,1,2,1,P,P,Re
231,1,2,1,P,P,Re
232,0,1,1,P,Re
233,1,2,1,P,P,M
236,1,2,1,P,P,Re
237,2,2,1,P,P,M
238,2,2,1,P,P,M
240,1,2,1,P,P,M
241,2,2,1,P,P,M
242,0,2,1,P,P,Re
243,2,2,1,P,P,M
244,1,2,1,P,P,Re
245,1,2,1,P,P,Re
246,1,2,1,P,P,Re
247,1,2,1,P,P,Re
248,0,2,1,P,P,Re
249,1,2,1,P,P,Re
250,1,2,1,P,P,M
251,0,1,1,P,Re
252,0,1,1,P,Re
253,1,2,1,P,P,M
254,1,2,1,P,P,M
255,1,2,1,P,P,M
256,2,2,1,P,P,M
257,0,1,1,P,Re
258,0,1,1,P,Re
259,0,1,1,P,Re
260,1,2,1,P,P,M
261,1,3,1,P,P,P,M
262,1,2,1,P,P,M
263,1,2,1,P,P,M
264,0,1,1,P,Re
265,0,1,1,P,Re
266,2,2,1,P,P,M
267,2,3,1,P,P,P,M
268,1,2,1,P,P,M
269,0,1,1,P,Re
270,0,1,1,P,Re
271,2,3,1,P,P,P,M
272,1,2,1,P,P,M
273,2,2,1,P,P,M
274,2,2,1,P,P,M
276,2,2,1,P,P,M
278,0,1,1,P,Re
279,0,1,1,P,Re
280,1,2,1,P,P,M
282,2,2,1,P,P,M
283,2,3,1,P,P,P,M
284,2,2,1,P,P,M
285,2,3,1,P,P,P,M
286,2,2,1,P,P,M
287,2,2,1,P,P,M
289,1,2,1,P,P,M
290,2,4,1,P,P,P,P,M
291,2,4,1,P,P,P,P,M
292,2,4,1,P,P,P,P,Re
293,2,2,1,P,P,M
294,1,2,1,P,P,M
295,1,2,1,P,P,M
296,1,2,1,P,P,M
297,2,2,1,P,P,M
298,0,1,1,P,Re
300,1,2,1,P,P,M
301,1,2,1,P,P,M
302,1,2,1,P,P,M
303,1,2,1,P,P,M
305,1,2,1,P,P,M
306,2,2,1,P,P,M
307,2,2,1,P,P,M
308,2,2,1,P,P,M
309,2,2,1,P,P,M
310,1,2,1,P,P,M
311,1,2,1,P,P,M
312,1,2,1,P,P,M
313,1,2,1,P,P,M
315,1,2,1,P,P,M
316,2,2,1,P,P,M
317,1,2,1,P,P,M
318,1,2,1,P,P,M
319,1,2,1,P,P,M
320,1,2,1,P,P,M
322,1,2,1,P,P,M
323,1,2,1,P,P,M
324,1,2,1,P,P,Re
327,1,2,1,P,P,M
328,1,2,1,P,P,M
329,1,2,1,P,P,M
332,1,2,1,P,P,M
334,1,2,1,P,P,M
336,1,2,1,P,P,M
337,1,2,1,P,P,M
338,1,2,1,P,P,M
339,1,2,1,P,P,M
341,1,2,1,P,P,Re
342,1,2,1,P,P,M
343,1,2,1,P,P,M
344,2,2,1,P,P,M
345,2,2,1,P,P,M
346,2,2,1,P,P,M
348,2,2,1,P,P,M
349,1,2,1,P,P,M
350,1,2,1,P,P,M
351,2,2,1,P,P,M
352,2,2,1,P,P,M
353,3,3,1,P,P,P,M
354,2,2,1,P,P,M
355,1,4,1,P,P,P,P,Re
356,0,1,1,P,Re
359,1,2,1,P,P,M
361,2,2,1,P,P,M
362,0,1,1,P,Re
363,1,2,1,P,P,M
364,2,2,1,P,P,M
365,1,2,1,P,P,M
366,1,2,1,P,P,M
367,1,2,1,P,P,M
369,2,2,1,P,P,M
370,2,2,1,P,P,M
372,1,2,1,P,P,M
373,1,2,1,P,P,M
